Prioridade;Segmento;Produto;Preço;Link;Shopee;Segmento_Original
993;Robô aspirador;eufy Aspiradora Robot 11S MAX, Superdelgada, Fuerte Succión, Silenciosa, Aspiradora;"US$95
US$120";https://www.facebook.com/marketplace/item/1376453834262526/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab888cb88-1b60-4d35-9a08-b9d9f1b6f8f6&__tn__=!%3AD;https://shopee.com.br/search?keyword=eufy%20Aspiradora%20Robot%2011S%20MAX,%20Superdelgada,%20Fuerte%20Succión,%20Silenciosa,%20Aspiradora;Robô aspirador
993;Cafeteira nespresso;Nespresso Vertuo Pop+;US$45;https://www.facebook.com/marketplace/item/1267699005414290/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20Vertuo%20Pop+;Cafeteira nespresso
993;Kit halteres;Appareil musculation abdominaux /Abs toner;"US$15
US$20";https://www.facebook.com/marketplace/item/881754174240761/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A01a79d23-c9a8-4ee5-b0ff-5208db899a07&__tn__=!%3AD;https://shopee.com.br/search?keyword=Appareil%20musculation%20abdominaux%20/Abs%20toner;Kit halteres
993;Perfume árabe;Tracy, CA;US$25;https://www.facebook.com/marketplace/item/1399230357853656/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Tracy,%20CA;Perfume árabe
993;Creatina;Arrae Tone creatine gummies;US$40;https://www.facebook.com/marketplace/item/2669880626704422/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Arrae%20Tone%20creatine%20gummies;Creatina
993;Notebook dell;iPhone 13 128gb unlocked white;US$299;https://www.facebook.com/marketplace/item/1414751530032916/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20128gb%20unlocked%20white;Notebook dell
993;Playstation 5;NEW PlayStation 5 Digital Edition;US$380;https://www.facebook.com/marketplace/item/892343913498179/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=NEW%20PlayStation%205%20Digital%20Edition;Playstation 5
993;Iphone 13;iPhone 13 Mini 128GB | Unlocked | No Scratches | Battery@80%;US$280;https://www.facebook.com/marketplace/item/1567130627892707/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20Mini%20128GB%20|%20Unlocked%20|%20No%20Scratches%20|%20Battery@80%;Iphone 13
993;Skincare;Kiehl's Brightening Skincare Bundle 3 pc Set;"US$50
US$62";https://www.facebook.com/marketplace/item/2083860562451035/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Kiehl's%20Brightening%20Skincare%20Bundle%203%20pc%20Set;Skincare
993;Smartwatch amoled;Samsung galaxy watch 6 smart watch;US$150;https://www.facebook.com/marketplace/item/918262390749247/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Samsung%20galaxy%20watch%206%20smart%20watch;Smartwatch amoled
993;Monitor 4k;Alienware AW3423DWF Curved QD-OLED Monitor;US$450;https://www.facebook.com/marketplace/item/2178209592941703/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;https://shopee.com.br/search?keyword=Alienware%20AW3423DWF%20Curved%20QD-OLED%20Monitor;Monitor 4k
993;Air fryer;Cosori Dual Blaze Air Fryer - 6.8qt - No Shaking Required!;US$70;https://www.facebook.com/marketplace/item/894989759737509/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Cosori%20Dual%20Blaze%20Air%20Fryer%20-%206.8qt%20-%20No%20Shaking%20Required!;Air fryer
992;Air fryer;Air Fryer (Instant Vortex Plus);"US$30
US$40";https://www.facebook.com/marketplace/item/760720209982888/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Air%20Fryer%20(Instant%20Vortex%20Plus);Air fryer
992;Skincare;Bio-Oil Skincare Body Oil Serum;US$20;https://www.facebook.com/marketplace/item/909314618279718/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Bio-Oil%20Skincare%20Body%20Oil%20Serum;Skincare
992;Cafeteira nespresso;New Breville Nespresso Vertuo Creatista Nespresso Coffee Machine;US$450;https://www.facebook.com/marketplace/item/853914707639690/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=New%20Breville%20Nespresso%20Vertuo%20Creatista%20Nespresso%20Coffee%20Machine;Cafeteira nespresso
992;Kit halteres;Pdm Haltane;US$300;https://www.facebook.com/marketplace/item/4249785771965305/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A01a79d23-c9a8-4ee5-b0ff-5208db899a07&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pdm%20Haltane;Kit halteres
992;Monitor 4k;"Samsung Odyssey G9 49""";"US$600
US$800";https://www.facebook.com/marketplace/item/2067888357392158/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=Samsung%20Odyssey%20G9%2049""";Monitor 4k
992;Notebook dell;Santa Cruz, CA;US$300;https://www.facebook.com/marketplace/item/922095410477942/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Santa%20Cruz,%20CA;Notebook dell
992;Smartwatch amoled;Smartwatches;US$25;https://www.facebook.com/marketplace/item/1582336842687004/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Smartwatches;Smartwatch amoled
992;Playstation 5;PlayStation 5 Slim Disc Version. New Unopened.;"US$380
US$400";https://www.facebook.com/marketplace/item/928354629632344/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=PlayStation%205%20Slim%20Disc%20Version.%20New%20Unopened.;Playstation 5
992;Creatina;Momentous Creatine;US$20;https://www.facebook.com/marketplace/item/2346519272487112/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Momentous%20Creatine;Creatina
992;Whey protein;ISO100 Hydrolyzed protein powder 5 lbs/Gourmet chocolate;US$100;https://www.facebook.com/marketplace/item/776227208769322/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=ISO100%20Hydrolyzed%20protein%20powder%205%20lbs/Gourmet%20chocolate;Whey protein
992;Perfume árabe;Castro Valley, CA;US$110;https://www.facebook.com/marketplace/item/1060757716226376/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Castro%20Valley,%20CA;Perfume árabe
992;Iphone 13;iPhone 13 128GB Verizon;US$250;https://www.facebook.com/marketplace/item/4398121023806660/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20128GB%20Verizon;Iphone 13
991;Playstation 5;Sony Playstation 5 Disc Version brand new;US$400;https://www.facebook.com/marketplace/item/1564376481161254/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Sony%20Playstation%205%20Disc%20Version%20brand%20new;Playstation 5
991;Iphone 13;Iphone 13pro max 256GB unlock;US$465;https://www.facebook.com/marketplace/item/859605563745991/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=Iphone%2013pro%20max%20256GB%20unlock;Iphone 13
991;Perfume árabe;Parfumes De Maily Althair;US$150;https://www.facebook.com/marketplace/item/1366647228840722/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Parfumes%20De%20Maily%20Althair;Perfume árabe
991;Skincare;Innisfree Skincare X My Melody Green Tea Seed Hyaluronic Acid Serum;US$35;https://www.facebook.com/marketplace/item/1600588367634250/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Innisfree%20Skincare%20X%20My%20Melody%20Green%20Tea%20Seed%20Hyaluronic%20Acid%20Serum;Skincare
991;Cafeteira nespresso;Nespresso Vertuo Pop;"US$60
US$80";https://www.facebook.com/marketplace/item/870632652580854/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20Vertuo%20Pop;Cafeteira nespresso
991;Kit halteres;Rep fitness pr5000 iso arms;US$400;https://www.facebook.com/marketplace/item/1369266124743122/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A01a79d23-c9a8-4ee5-b0ff-5208db899a07&__tn__=!%3AD;https://shopee.com.br/search?keyword=Rep%20fitness%20pr5000%20iso%20arms;Kit halteres
991;Smartwatch amoled;SMART WATCH ⌚;US$20;https://www.facebook.com/marketplace/item/3473986469430264/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=SMART%20WATCH%20⌚;Smartwatch amoled
991;Notebook dell;Apple iPhone 13 new! 256gb white -;"US$350
US$400";https://www.facebook.com/marketplace/item/739241472570665/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Apple%20iPhone%2013%20new!%20256gb%20white%20-;Notebook dell
991;Creatina;Sacramento, CA;US$20;https://www.facebook.com/marketplace/item/1176706424220319/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Sacramento,%20CA;Creatina
991;Whey protein;Oath & Seeq Protein;US$100;https://www.facebook.com/marketplace/item/1594026115128753/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Oath%20&%20Seeq%20Protein;Whey protein
991;Air fryer;Ninja Foodi Digital Air Fry Oven;"US$50
US$100";https://www.facebook.com/marketplace/item/860720593495613/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Ninja%20Foodi%20Digital%20Air%20Fry%20Oven;Air fryer
991;Monitor 4k;"Sceptre curved 27"" 240hz pro gaming monitor";US$60;https://www.facebook.com/marketplace/item/1556047962164612/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=Sceptre%20curved%2027""%20240hz%20pro%20gaming%20monitor";Monitor 4k
990;Skincare;Medicube PDRN pink serum with refill;US$20;https://www.facebook.com/marketplace/item/1895949327677830/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Medicube%20PDRN%20pink%20serum%20with%20refill;Skincare
990;Iphone 13;Apple iPhone 13 mini, 256 GB, unlocked;US$300;https://www.facebook.com/marketplace/item/889251763839501/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=Apple%20iPhone%2013%20mini,%20256%20GB,%20unlocked;Iphone 13
990;Kit halteres;Haltech E8 standalone ECU;US$220;https://www.facebook.com/marketplace/item/2056610605189598/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A01a79d23-c9a8-4ee5-b0ff-5208db899a07&__tn__=!%3AD;https://shopee.com.br/search?keyword=Haltech%20E8%20standalone%20ECU;Kit halteres
990;Cafeteira nespresso;Nespresso by Breville Vertuo Coffee and Espresso Machine in Chrome;"US$60
US$75";https://www.facebook.com/marketplace/item/25689657450642891/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20by%20Breville%20Vertuo%20Coffee%20and%20Espresso%20Machine%20in%20Chrome;Cafeteira nespresso
990;Monitor 4k;Alienware 38 curved monitor (AW3821DW);US$400;https://www.facebook.com/marketplace/item/1852052388793620/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;https://shopee.com.br/search?keyword=Alienware%2038%20curved%20monitor%20(AW3821DW);Monitor 4k
990;Air fryer;Gourmia 8QT Airfryer;"US$40
US$65";https://www.facebook.com/marketplace/item/1675962089761134/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Gourmia%208QT%20Airfryer;Air fryer
990;Perfume árabe;Pleasant Hill, CA;US$10;https://www.facebook.com/marketplace/item/681328171642742/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pleasant%20Hill,%20CA;Perfume árabe
990;Smartwatch amoled;Pink Smartwatch with Gold Casing;"US$45
US$60";https://www.facebook.com/marketplace/item/1608143750358670/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pink%20Smartwatch%20with%20Gold%20Casing;Smartwatch amoled
990;Playstation 5;PlayStation 5;US$350;https://www.facebook.com/marketplace/item/806625535744761/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=PlayStation%205;Playstation 5
990;Notebook dell;iPhone 13 Midnight 128gb;US$320;https://www.facebook.com/marketplace/item/875746312113947/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20Midnight%20128gb;Notebook dell
990;Whey protein;Pro Elite Plant-Based Protein Powder (chocolate);US$20;https://www.facebook.com/marketplace/item/1251754990220883/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pro%20Elite%20Plant-Based%20Protein%20Powder%20(chocolate);Whey protein
990;Creatina;creatine gummies 5000mg;US$5;https://www.facebook.com/marketplace/item/1345717150666116/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=creatine%20gummies%205000mg;Creatina
989;Cafeteira nespresso;Nespresso machine;US$50;https://www.facebook.com/marketplace/item/1764141447615021/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20machine;Cafeteira nespresso
989;Kit halteres;Haltech Elite 2500 + Mazda RX7 FD3S Plug 'n' Play Adaptor Harness Kit - HT-151328;US$2.200;https://www.facebook.com/marketplace/item/1524198132103454/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A01a79d23-c9a8-4ee5-b0ff-5208db899a07&__tn__=!%3AD;https://shopee.com.br/search?keyword=Haltech%20Elite%202500%20+%20Mazda%20RX7%20FD3S%20Plug%20'n'%20Play%20Adaptor%20Harness%20Kit%20-%20HT-151328;Kit halteres
989;Notebook dell;Santa Rosa, CA;US$250;https://www.facebook.com/marketplace/item/1260584192557154/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Santa%20Rosa,%20CA;Notebook dell
989;Perfume árabe;Redwood City, CA;US$80;https://www.facebook.com/marketplace/item/3818359588471289/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Redwood%20City,%20CA;Perfume árabe
989;Whey protein;Premier protein chocolate 12 pack;US$25;https://www.facebook.com/marketplace/item/1337735448064224/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Premier%20protein%20chocolate%2012%20pack;Whey protein
989;Smartwatch amoled;Fossil Gen 3 Smartwatch;US$60;https://www.facebook.com/marketplace/item/2804522713236113/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Fossil%20Gen%203%20Smartwatch;Smartwatch amoled
989;Air fryer;Ninja 8quart dual air fryer (DZ201);US$130;https://www.facebook.com/marketplace/item/1240016554657771/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Ninja%208quart%20dual%20air%20fryer%20(DZ201);Air fryer
989;Playstation 5;PS5 Disc Edition + PlayStation Portal Bundle | Adult Owned w/ Extras (Rosemont);US$590;https://www.facebook.com/marketplace/item/815477918231155/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=PS5%20Disc%20Edition%20+%20PlayStation%20Portal%20Bundle%20|%20Adult%20Owned%20w/%20Extras%20(Rosemont);Playstation 5
989;Iphone 13;Pinole, CA;"US$350
US$380";https://www.facebook.com/marketplace/item/1444412720647925/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pinole,%20CA;Iphone 13
989;Creatina;Rogaine for men 5% Minoxil;US$45;https://www.facebook.com/marketplace/item/1579362533057793/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Rogaine%20for%20men%205%%20Minoxil;Creatina
989;Skincare;Skincare + makeup;US$10;https://www.facebook.com/marketplace/item/3837837066525440/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Skincare%20+%20makeup;Skincare
989;Monitor 4k;"34"" Curved Dell U3419W Ultra Sharp LED Ultrawide Monitor";"US$200
US$240";https://www.facebook.com/marketplace/item/1580968256526811/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=34""%20Curved%20Dell%20U3419W%20Ultra%20Sharp%20LED%20Ultrawide%20Monitor";Monitor 4k
988;Notebook dell;Iphone 14 128gb Unlocked Blue;US$350;https://www.facebook.com/marketplace/item/2345964975919856/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Iphone%2014%20128gb%20Unlocked%20Blue;Notebook dell
988;Playstation 5;Playstation 5;"US$350
US$400";https://www.facebook.com/marketplace/item/1143226774399665/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Playstation%205;Playstation 5
988;Cafeteira nespresso;Nespresso Vertuo Pop+;"US$80
US$85";https://www.facebook.com/marketplace/item/1592307442219553/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20Vertuo%20Pop+;Cafeteira nespresso
988;Air fryer;San Francisco, CA;US$35;https://www.facebook.com/marketplace/item/911673711317804/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=San%20Francisco,%20CA;Air fryer
988;Smartwatch amoled;Marysville, CA;"US$25
US$40";https://www.facebook.com/marketplace/item/1188181913507243/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Marysville,%20CA;Smartwatch amoled
988;Creatina;Black Magic Protein Drink;US$30;https://www.facebook.com/marketplace/item/909485928143171/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Black%20Magic%20Protein%20Drink;Creatina
988;Monitor 4k;"28"" 4K monitor";"US$40
US$50";https://www.facebook.com/marketplace/item/1494165705023145/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=28""%204K%20monitor";Monitor 4k
988;Skincare;Skincare Bundle;US$50;https://www.facebook.com/marketplace/item/1563465754760168/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Skincare%20Bundle;Skincare
988;Whey protein;Daly City, CA;US$100;https://www.facebook.com/marketplace/item/1207525441574588/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Daly%20City,%20CA;Whey protein
988;Perfume árabe;Perfume de mujer;US$30;https://www.facebook.com/marketplace/item/906551272333342/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Perfume%20de%20mujer;Perfume árabe
988;Iphone 13;iPhone 13 pro 256gb Sierra Blue;US$350;https://www.facebook.com/marketplace/item/919742277287693/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20pro%20256gb%20Sierra%20Blue;Iphone 13
988;Kit halteres;Sacramento, CA;"US$70
US$120";https://www.facebook.com/marketplace/item/1428051152261308/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A01a79d23-c9a8-4ee5-b0ff-5208db899a07&__tn__=!%3AD;https://shopee.com.br/search?keyword=Sacramento,%20CA;Kit halteres
987;Perfume árabe;Half Moon Bay, CA;US$60;https://www.facebook.com/marketplace/item/4382036678750128/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Half%20Moon%20Bay,%20CA;Perfume árabe
987;Cafeteira nespresso;Espresso Virtuoplus;US$25;https://www.facebook.com/marketplace/item/905174385294343/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Espresso%20Virtuoplus;Cafeteira nespresso
987;Smartwatch amoled;Smart watches;US$50;https://www.facebook.com/marketplace/item/757815224033684/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Smart%20watches;Smartwatch amoled
987;Air fryer;Ninja airfryer (dual);US$90;https://www.facebook.com/marketplace/item/768782849603134/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Ninja%20airfryer%20(dual);Air fryer
987;Playstation 5;Raffling off PlayStation 5 Set - Comes with Original Console Box & Red Controller Box!! $10 entry;"US$10
US$459";https://www.facebook.com/marketplace/item/775353625592703/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Raffling%20off%20PlayStation%205%20Set%20-%20Comes%20with%20Original%20Console%20Box%20&%20Red%20Controller%20Box!!%20$10%20entry;Playstation 5
987;Notebook dell;Pinole, CA;"US$350
US$380";https://www.facebook.com/marketplace/item/1444412720647925/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pinole,%20CA;Notebook dell
987;Skincare;Korean Skincare and Makeup;US$5;https://www.facebook.com/marketplace/item/890734946753409/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Korean%20Skincare%20and%20Makeup;Skincare
987;Creatina;Premier Protein Vainilla Chocolate y Caramelo;US$25;https://www.facebook.com/marketplace/item/25642185535424123/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Premier%20Protein%20Vainilla%20Chocolate%20y%20Caramelo;Creatina
987;Whey protein;Blueprint creatine;US$25;https://www.facebook.com/marketplace/item/1216128830493659/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Blueprint%20creatine;Whey protein
